"","replicate_fingerprinting","sample","farm_code","sp_sample","sp_tricot","sp_id","sp_tgroup","index_final_value","source","source_who","first_time_seed","gender","treated","tricot","inder","tech_pkg","education","SEF1","SEF2","SEF3","SEF4","match","match2","match3","match4","farmer_clean_name","farmer_identified_name","original_farmer_identified_name","dna_identified_first","dna_identified_second_processed","dna_identified_second","dna_identified_third","dna_identified_fourth","gendist_match4","gendist_match3","gendist_match2","first_gen_distance","second_gen_distance","third_gen_distance","fourth_gen_distance","first_similarity","second_similarity","third_similarity","fourth_similarity","first_match","second_match","first_cat","second_cat","region","district","village","seed_origin","seed_source","first_time_seed_use","seed_cycles","area","max_ref_distance_1","sd_ref_distance_1","range_max","FCI","FCI_2","match_only_name","match_name_manual_cleaning","invFCI","invFCI_SP","count_neigh_1km","count_match_1km","ratio_match_1km","count_neigh_5km","count_match_5km","ratio_match_5km","gender_recoded"
"1",1,"F1_1C",1,"yes",1,205,"T1",7,"Reliable","Producers' association - bought","Yes",1,0,1,1,1,16,0,0,0,0,1,1,1,1,"nambi","nambi","nambi","nambi","victoria","victoria","matambu","cabecar",0.058726676,0.058726676,0.058726676,0.058726676,0.119205296,0.12747797,0.13036303,94.1273324,88.0794704,87.252203,86.963697,"TRUE","FALSE","category 1","category 2","South","Pejibaye","Veracruz","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","1.4",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,4,2,0.5,54,32,"0.592592593",0
"2",1,"F1_2B",1,"yes",1,205,"T1",7,"Reliable","Producers' association - bought","Yes",1,0,1,1,1,16,0,0,0,0,0,1,1,1,"cabecar","cabecar","cabecar","victoria","cabecar","cabecar","matambu","changuena",0.06978022,0.06978022,0.06978022,0.053168043,0.06978022,0.10313531,0.10535025,94.6831957,93.021978,89.686469,89.464975,"FALSE","TRUE","category 1","category 1","South","Pejibaye","Veracruz","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","1",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,4,2,0.5,54,32,"0.592592593",0
"3",1,"F2_1B",2,"yes",1,240,"B",0,"Unreliable","Bought other producers in CR","Yes",1,0,0,0,0,6,0,0,0,0,0,0,0,0,"dontknow","dontknow","no se","nambi","guaymi","guaymi","victoria","cabecar",0.1080786,0.1080786,0.1080786,0.1080786,0.1182266,0.12973121,0.14024056,89.19214,88.17734,87.026879,85.975944,"FALSE","FALSE","category 4","category 4","South","Pejibaye","Veracruz","La compr√© a otros productores en Costa Rica","Unreliable","Yes","NA","0.35",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"FALSE","FALSE",0,0,5,4,0.8,60,37,"0.61666666699999995",0
"4",1,"F3_1B",3,"yes",1,251,"T1",0,"Reliable","Producers' association - bought","Yes",1,0,0,0,0,6,0,0,0,0,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila","matambu","RCB 593",0.059452523,0.059452523,0.059452523,0.059452523,0.12200342,0.12692967,0.13784246,94.0547477,87.799658,87.307033,86.215754,"TRUE","FALSE","category 1","category 2","South","Pejibaye","Veracruz","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","0.25",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,5,3,0.6,60,36,"0.6",0
"5",1,"F4_1B",4,"yes",0,540,"T2",0,"Unreliable","Bought other producers in CR","Yes",1,0,1,1,0,0,0,0,0,0,1,1,1,1,"landraces","sacapobres","saca pobres rojo","sacapobres","generalito","generalito","gibre","mantequilla",0.021223815,0.021223815,0.021223815,0.021223815,0.07362638,0.100054674,0.11175497,97.8776185,92.637362,89.9945326,88.824503,"TRUE","FALSE","category 1","category 1","South","Pejibaye","Veracruz","La compr√© a otros productores en Costa Rica","Unreliable","Yes","NA","0.3",0.024711696,0.00172884756304863,0.0264405435630486,0,0,"TRUE","TRUE",1,1,0,0,0,48,30,"0.625",0
"6",1,"F4_2B",4,"yes",0,540,"T2",0,"Unreliable","Bought other producers in CR","Yes",1,0,1,1,0,0,0,0,1,1,0,0,0,0,"guaymi","guaymi","guaimy","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.0038230475,0.0038230475,0.0038230475,0.0038230475,0.13136289,0.13646348,0.13890411,99.61769525,86.863711,86.353652,86.109589,"FALSE","FALSE","category 1","category 3","South","Pejibaye","Veracruz","La compr√© a la Asociaci√≥n de productores","Reliable","No","100","2",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"FALSE","FALSE",1,1,0,0,0,48,30,"0.625",0
"7",1,"F5_1B",5,"yes",1,202,"T1",6,"Unreliable","Kept it from previous season","No",1,1,1,0,0,3,0,0,0,0,1,1,1,1,"changuena","changuena","changuina","changuena","suru","suru","diquis","victoria",0.062087912,0.062087912,0.062087912,0.062087912,0.122112215,0.13788377,0.139011,93.7912088,87.7887785,86.211623,86.0989,"TRUE","FALSE","category 1","category 2","South","Pejibaye","Zapote","La guard√© de cosechas anteriores","Unreliable","No","2","0.7",0.046780407,0.00607496353412312,0.0528553705341231,1,1,"TRUE","TRUE",0,0,2,1,0.5,35,22,"0.62857142899999996",0
"8",1,"F5_2B",5,"yes",1,202,"T1",6,"Unreliable","Kept it from previous season","No",1,1,1,0,0,3,0,0,1,1,1,1,1,1,"nambi","nambi","lambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.0038209606,0.0038209606,0.0038209606,0.0038209606,0.13129103,0.13638858,0.13882804,99.61790394,86.870897,86.361142,86.117196,"TRUE","FALSE","category 1","category 3","South","Pejibaye","Zapote","La guard√© de cosechas anteriores","Unreliable","No","8","2",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,2,1,0.5,35,22,"0.62857142899999996",0
"9",1,"F6_1B",6,"yes",0,214,"C",7,"Unreliable","Kept it from previous season","No",1,1,0,1,0,0,0,0,0,0,1,1,1,1,"cabecar","cabecar","cabecar","cabecar","victoria","victoria","matambu","tayni",0.07103825,0.07103825,0.07103825,0.07103825,0.09758772,0.12068965,0.122677594,92.896175,90.241228,87.931035,87.7322406,"TRUE","FALSE","category 1","category 1","South","Pejibaye","Zapote","La guard√© de cosechas anteriores","Unreliable","No","2","0.4",0.077070765,0.00190190515067399,0.078972670150674,0,0,"TRUE","TRUE",1,1,2,1,0.5,31,18,"0.58064516099999997",0
"10",1,"F6_2B",6,"yes",0,214,"C",7,"Unreliable","Kept it from previous season","No",1,1,0,1,0,0,0,0,0,0,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila","matambu","RCB 593",0.06007646,0.06007646,0.06007646,0.06007646,0.11946419,0.13150685,0.13902572,93.992354,88.053581,86.849315,86.097428,"TRUE","FALSE","category 1","category 2","South","Pejibaye","Zapote","La guard√© de cosechas anteriores","Unreliable","No","2","0.2",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,2,1,0.5,31,18,"0.58064516099999997",0
"11",1,"F6_3B",6,"yes",0,214,"C",7,"Unreliable","Kept it from previous season","No",1,1,0,1,0,0,0,0,1,1,1,1,1,1,"tequila","tequila","tequila","tequila","RCB 593","RCB 593","uran","victoria",0.015068493,0.015068493,0.015068493,0.015068493,0.10784852,0.11111111,0.12706271,98.4931507,89.215148,88.888889,87.293729,"TRUE","FALSE","category 1","category 2","South","Pejibaye","Zapote","La guard√© de cosechas anteriores","Unreliable","No","2","0.4",0.016447369,0.000422361612691621,0.0168697306126916,0,0,"TRUE","TRUE",1,1,2,1,0.5,31,18,"0.58064516099999997",0
"12",1,"F7_1B",7,"yes",0,224,"C",7,"Unreliable","Other","Yes",1,0,0,1,1,16,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.0041254126,0.0041254126,0.0041254126,0.0041254126,0.13092613,0.13661504,0.13934879,99.58745874,86.907387,86.338496,86.065121,"TRUE","FALSE","category 1","category 3","South","Pejibaye","Zapote","Otra","Unreliable","Yes","NA","1",0.0041163554,0.000142799891081788,0.00425915529108179,0,1,"TRUE","TRUE",1,0,0,0,0,15,10,"0.66666666699999999",0
"13",1,"F7_2B",7,"yes",0,224,"C",7,"Unreliable","Other","Yes",1,0,0,1,1,16,0,0,0,0,0,1,1,1,"cabecar","cabecar","cabecar","victoria","cabecar","cabecar","changuena","matambu",0.079539225,0.079539225,0.079539225,0.065181516,0.079539225,0.10722161,0.10879121,93.4818484,92.0460775,89.277839,89.120879,"FALSE","TRUE","category 1","category 1","South","Pejibaye","Zapote","Otra","Unreliable","Yes","NA","0.2",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,0,0,0,15,10,"0.66666666699999999",0
"14",1,"F8_1B",8,"yes",0,245,"C",6,"Unreliable","Kept it from previous season","No",1,0,0,0,0,6,0,0,1,1,1,1,1,1,"tequila","tequila","tequila","tequila","RCB 593","RCB 593","uran","victoria",0.016111415,0.016111415,0.016111415,0.016111415,0.10782704,0.110471494,0.12561712,98.3888585,89.217296,88.9528506,87.438288,"TRUE","FALSE","category 1","category 2","South","Pejibaye","Zapote","La guard√© de cosechas anteriores","Unreliable","No","6","0.15",0.016447369,0.000422361612691621,0.0168697306126916,0,0,"TRUE","TRUE",1,1,9,5,0.555555556,18,11,"0.61111111100000004",0
"15",1,"F8_2B",8,"yes",0,245,"C",6,"Unreliable","Kept it from previous season","No",1,0,0,0,0,6,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.003818876,0.003818876,0.003818876,0.003818876,0.13203937,0.13651316,0.13894968,99.6181124,86.796063,86.348684,86.105032,"TRUE","FALSE","category 1","category 3","South","Pejibaye","Zapote","La guard√© de cosechas anteriores","Unreliable","No","6","0.15",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,9,5,0.555555556,18,11,"0.61111111100000004",0
"16",1,"F9_1B",9,"yes",0,246,"C",7,"Unreliable","Kept it from previous season","No",1,0,0,0,0,0,0,0,0,0,0,1,1,1,"cabecar","cabecar","cabecar","victoria","cabecar","cabecar","matambu","tayni",0.07721797,0.07721797,0.07721797,0.032381997,0.07721797,0.094401754,0.09972603,96.7618003,92.278203,90.5598246,90.027397,"FALSE","TRUE","category 1","category 1","South","Colinas","Zapote","La guard√© de cosechas anteriores","Unreliable","No","100","2.1",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,0,0,0,17,15,"0.88235294099999995",0
"17",1,"F10_1B",10,"yes",0,256,"T2",6,"Reliable","Producers' association - bought","Yes",1,0,1,1,1,3,0,0,0,0,1,1,1,1,"cabecar","cabecar","cabecar","cabecar","victoria","victoria","matambu","tayni",0.078731544,0.078731544,0.078731544,0.078731544,0.087767415,0.11692224,0.11700383,92.1268456,91.2232585,88.307776,88.299617,"TRUE","FALSE","category 1","category 1","South","Colinas","Aguas Frescas","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","1",0.077070765,0.00190190515067399,0.078972670150674,0,1,"TRUE","TRUE",1,0,NA,NA,NA,NA,NA,NA,0
"18",1,"F10_2B",10,"yes",0,256,"T2",6,"Reliable","Producers' association - bought","Yes",1,0,1,1,1,3,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.003818876,0.003818876,0.003818876,0.003818876,0.13121924,0.13658804,0.13910186,99.6181124,86.878076,86.341196,86.089814,"TRUE","FALSE","category 1","category 3","South","Colinas","Aguas Frescas","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","1",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,NA,NA,NA,NA,NA,NA,0
"19",1,"F11_1B",11,"yes",0,284,"T2",7,"Unreliable","Kept it from previous season","No",1,0,0,1,0,6,0,0,0,0,0,0,0,0,"diquis","diquis","piquis","sacapobres","generalito","generalito","mantequilla","gibre",0.04277042,0.04277042,0.04277042,0.04277042,0.0478022,0.0941989,0.10366521,95.722958,95.21978,90.58011,89.633479,"FALSE","FALSE","category 1","category 1","South","Colinas","Aguas Frescas","La guard√© de cosechas anteriores","Unreliable","No","10","1",0.024711696,0.00172884756304863,0.0264405435630486,1,1,"FALSE","FALSE",0,0,0,0,0,14,9,"0.64285714299999996",0
"20",1,"F11_2B",11,"yes",0,284,"T2",7,"Unreliable","Kept it from previous season","No",1,0,0,1,0,6,0,0,0,0,1,1,1,1,"landraces","sacapobres","saca pobres rojo","sacapobres","generalito","generalito","gibre","mantequilla",0.042975206,0.042975206,0.042975206,0.042975206,0.08676551,0.11599345,0.1176957,95.7024794,91.323449,88.400655,88.23043,"TRUE","FALSE","category 1","category 1","South","Colinas","Aguas Frescas","La guard√© de cosechas anteriores","Unreliable","No","100","3",0.024711696,0.00172884756304863,0.0264405435630486,1,1,"TRUE","TRUE",0,0,0,0,0,14,9,"0.64285714299999996",0
"21",1,"F12_1B",12,"yes",1,285,"B",7,"Unreliable","Kept it from previous season","No",1,0,1,1,0,6,0,0,1,1,0,0,0,0,"talamanca","talamanca","talamanca rojo","tequila","RCB 593","RCB 593","uran","nambi",0.015019115,0.015019115,0.015019115,0.015019115,0.11378556,0.11732456,0.13100436,98.4980885,88.621444,88.267544,86.899564,"FALSE","FALSE","category 1","category 2","South","Colinas","Aguas Frescas","La guard√© de cosechas anteriores","Unreliable","No","4","1",0.016447369,0.000422361612691621,0.0168697306126916,0,0,"FALSE","FALSE",1,1,12,6,0.5,57,32,"0.56140350900000002",0
"22",1,"F12_2B",12,"yes",1,285,"B",7,"Unreliable","Kept it from previous season","No",1,0,1,1,0,6,0,0,0,0,0,1,1,1,"cabecar","cabecar","cabecar","victoria","cabecar","cabecar","changuena","matambu",0.07170224,0.07170224,0.07170224,0.05708013,0.07170224,0.10307861,0.106027395,94.291987,92.829776,89.692139,89.3972605,"FALSE","TRUE","category 1","category 1","South","Colinas","Aguas Frescas","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","6",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,12,6,0.5,57,32,"0.56140350900000002",0
"23",1,"F13_1B",13,"yes",1,287,"B",5.5,"Unreliable","Kept it from previous season","No",1,0,1,1,1,6,0,0,0,0,0,0,0,0,"landraces","panameno","panameno","cabecar","victoria","cabecar(1)/victoria(2)","tayni","matambu",0.09491247,0.09491247,0.09491247,0.09491247,0.09742042,0.12609409,0.12931506,90.508753,90.257958,87.390591,87.068494,"FALSE","FALSE","category 3","category 3","South","Colinas","Aguas Frescas","La guard√© de cosechas anteriores","Unreliable","No","2","1",0.077070765,0.00190190515067399,0.078972670150674,1,1,"FALSE","FALSE",0,0,NA,NA,NA,NA,NA,NA,0
"24",1,"F13_2B",13,"yes",1,287,"B",5.5,"Unreliable","Kept it from previous season","No",1,0,1,1,1,6,0,0,0,0,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila","matambu","RCB 593",0.06774548,0.06774548,0.06774548,0.06774548,0.118067,0.12905888,0.14128642,93.225452,88.1933,87.094112,85.871358,"TRUE","FALSE","category 1","category 2","South","Colinas","Aguas Frescas","La guard√© de cosechas anteriores","Unreliable","No","4","1",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,NA,NA,NA,NA,NA,NA,0
"25",1,"F14_1B",14,"yes",1,288,"C",7,"Reliable","Producers' association - bought","Yes",1,0,1,0,0,6,0,0,0,0,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila","matambu","RCB 593",0.06826871,0.06826871,0.06826871,0.06826871,0.118644066,0.12876712,0.14203613,93.173129,88.1355934,87.123288,85.796387,"TRUE","FALSE","category 1","category 2","South","Colinas","Aguas Frescas","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","0.7",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,5,3,0.6,51,30,"0.58823529399999996",0
"26",1,"F14_2B",14,"yes",1,288,"C",7,"Reliable","Producers' association - bought","Yes",1,0,1,0,0,6,0,0,0,0,0,0,0,0,"landraces","sacapobres","saca pobres negro","nambi","talamanca","talamanca","mantequilla","suru",0.09165303,0.09165303,0.09165303,0.09165303,0.13442624,0.14049587,0.1412088,90.834697,86.557376,85.950413,85.87912,"FALSE","FALSE","category 1","category 2","South","Colinas","Aguas Frescas","Otra","Unreliable","Yes","NA","0.05",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"FALSE","FALSE",0,0,5,3,0.6,51,30,"0.58823529399999996",0
"27",1,"F15_1B",15,"yes",1,289,"T1",7,"Reliable","Producers' association - bought","Yes",1,1,1,1,0,6,0,0,0,0,0,1,1,1,"cabecar","cabecar","cabecar","victoria","cabecar","cabecar","matambu","tayni",0.08410705,0.08410705,0.08410705,0.06547945,0.08410705,0.10886215,0.11114145,93.452055,91.589295,89.113785,88.885855,"FALSE","TRUE","category 1","category 1","South","Colinas","Aguas Frescas","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","2.5",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,NA,NA,NA,NA,NA,NA,0
"28",1,"F15_2B",15,"yes",1,289,"T1",7,"Reliable","Producers' association - bought","Yes",1,1,1,1,0,6,0,0,0,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila","RCB 593","uran",0.09323882,0.09323882,0.09323882,0.09323882,0.09579694,0.13333334,0.13608982,90.676118,90.420306,86.666666,86.391018,"TRUE","FALSE","category 1","category 1","South","Colinas","Aguas Frescas","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","NA",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,NA,NA,NA,NA,NA,NA,0
"29",1,"F16_1B",16,"yes",0,290,"T2",7,"Unreliable","Family","Yes",1,0,1,1,0,6,0,0,1,1,1,1,1,1,"tequila","tequila","tequila","tequila","RCB 593","RCB 593(2)/uran(1)","uran","victoria",0.015010917,0.015010917,0.015010917,0.015010917,0.108802624,0.10986301,0.12739725,98.4989083,89.1197376,89.013699,87.260275,"TRUE","FALSE","category 1","category 3","South","Colinas","Aguas frescas","De Familiares","Unreliable","Yes","NA","2",0.016447369,0.000422361612691621,0.0168697306126916,0,0,"TRUE","TRUE",1,1,0,0,0,4,4,"1",0
"30",1,"F16_2B",16,"yes",0,290,"T2",7,"Unreliable","Family","Yes",1,0,1,1,0,6,0,0,0,0,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila","matambu","RCB 593",0.061068702,0.061068702,0.061068702,0.061068702,0.11981441,0.12992342,0.13989072,93.8931298,88.018559,87.007658,86.010928,"TRUE","FALSE","category 1","category 2","South","Colinas","Aguas frescas","La guard√© de cosechas anteriores","Unreliable","No","2","3",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,0,0,0,4,4,"1",0
"31",1,"F17_1B",17,"no",NA,NA,NA,6,NA,NA,NA,NA,1,0,NA,NA,NA,0,0,0,0,1,1,1,1,"cabecar","cabecar","cabecar","cabecar","victoria","victoria","matambu","tayni",0.07107709,0.07107709,0.07107709,0.07107709,0.08557323,0.11500548,0.12110443,92.892291,91.442677,88.499452,87.889557,"TRUE","FALSE","category 1","category 1","South","Pejibaye","ɬ guila","La compr√© a la Asociaci√≥n de productores","Reliable","No","12","1.4",0.077070765,0.00190190515067399,0.078972670150674,0,0,"TRUE","TRUE",1,1,NA,NA,NA,NA,NA,NA,NA
"32",1,"F17_2B",17,"no",NA,NA,NA,6,NA,NA,NA,NA,1,0,NA,NA,NA,0,0,0,0,1,1,1,1,"nambi","nambi","nanbi","nambi","tequila","tequila","matambu","RCB 593",0.069520175,0.069520175,0.069520175,0.069520175,0.118449785,0.1291735,0.1429743,93.0479825,88.1550215,87.08265,85.70257,"TRUE","FALSE","category 1","category 2","South","Pejibaye","ɬ guila","La compr√© a la Asociaci√≥n de productores","Reliable","No","12","1.4",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,NA,NA,NA,NA,NA,NA,NA
"33",1,"F18_1B",18,"no",NA,NA,NA,2.5,NA,NA,NA,NA,1,0,NA,NA,NA,0,0,0,0,0,1,1,1,"victoria","victoria","victoria","tequila","victoria","victoria","cabecar","tayni",0.09068493,0.09068493,0.09068493,0.08706332,0.09068493,0.12015292,0.12342982,91.293668,90.931507,87.984708,87.657018,"FALSE","TRUE","category 1","category 1","South","Pejibaye","ɬ guila","La guard√© de cosechas anteriores","Unreliable","No","5","0.7",0.016447369,0.000422361612691621,0.0168697306126916,1,1,"FALSE","FALSE",0,0,NA,NA,NA,NA,NA,NA,NA
"34",1,"F18_2B",18,"no",NA,NA,NA,2.5,NA,NA,NA,NA,1,0,NA,NA,NA,0,0,1,1,0,0,0,0,"dontknow","NA","NA","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.004089422,0.004089422,0.004089422,0.004089422,0.13196722,0.13623904,0.13894968,99.5910578,86.803278,86.376096,86.105032,"FALSE","FALSE","category 3","category 3","South","Pejibaye","ɬ guila","NA","NA","NA","NA","NA",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"FALSE","FALSE",1,1,NA,NA,NA,NA,NA,NA,NA
"35",1,"F19_1B",19,"no",NA,NA,NA,7,NA,NA,NA,NA,1,0,NA,NA,NA,0,0,1,1,1,1,1,1,"nambi","nambi","nanbi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.003816794,0.003816794,0.003816794,0.003816794,0.13169399,0.13623904,0.13867615,99.6183206,86.830601,86.376096,86.132385,"TRUE","FALSE","category 1","category 3","South","Pejibaye","El  guila","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","2",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,NA,NA,NA,NA,NA,NA,NA
"36",1,"F20_1B",20,"no",NA,NA,NA,7,NA,NA,NA,NA,1,0,NA,NA,NA,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.0038209606,0.0038209606,0.0038209606,0.0038209606,0.13183807,0.13638858,0.13828039,99.61790394,86.816193,86.361142,86.171961,"TRUE","FALSE","category 1","category 3","South","Pejibaye","El guila","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","NA",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,NA,NA,NA,NA,NA,NA,NA
"37",1,"F21_1A",21,"no",NA,NA,NA,7,"Unreliable","Kept it from previous season","No",1,0,0,1,0,2,0,0,0,0,0,1,1,1,"victoria","victoria","victoria","tequila","victoria","tequila(1)/victoria(2)","generalito","curre",0.11780822,0.11780822,0.11780822,0.11708515,0.11780822,0.13254665,0.13972603,88.291485,88.219178,86.745335,86.027397,"FALSE","FALSE","category 3","category 3","South","Pejibaye","El  guila","La guard√© de cosechas anteriores","Unreliable","No","2","0.1",0.016447369,0.000422361612691621,0.0168697306126916,1,1,"FALSE","FALSE",0,0,6,5,0.833333333,41,26,"0.634146341",0
"38",1,"F21_2A",21,"no",NA,NA,NA,7,"Unreliable","Kept it from previous season","No",1,0,0,1,0,2,0,0,0,0,0,0,0,0,"nambi","nambi","nambi","cabecar","victoria","victoria","matambu","tayni",0.07896175,0.07896175,0.07896175,0.07896175,0.094572365,0.1182266,0.12131148,92.103825,90.5427635,88.17734,87.868852,"FALSE","FALSE","category 1","category 1","South","Pejibaye","El  guila","La guard√© de cosechas anteriores","Unreliable","No","2","0.7",0.077070765,0.00190190515067399,0.078972670150674,0,1,"FALSE","FALSE",1,0,6,5,0.833333333,41,26,"0.634146341",0
"39",1,"F22_1B",22,"no",NA,NA,NA,7,"Reliable","Producers' association - bought","Yes",1,0,0,1,0,6,0,0,1,1,0,0,0,0,"other","other","conga","tequila","RCB 593","RCB 593","uran","nambi",0.014737992,0.014737992,0.014737992,0.014737992,0.10825588,0.11150685,0.12711403,98.5262008,89.174412,88.849315,87.288597,"FALSE","FALSE","category 4","category 4","South","Pejibaye","El guila","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","7",0.016447369,0.000422361612691621,0.0168697306126916,0,0,"FALSE","FALSE",1,1,4,4,1,35,23,"0.65714285699999997",0
"40",1,"F23_1A",23,"yes",1,260,"T1",6,"Unreliable","Family","No",1,0,1,0,0,6,1,1,1,1,0,0,0,0,"guaymi","guaymi","guaimy","uran","RCB 593","RCB 593","SEF 42","SEF 62",0.009309967,0.009309967,0.009309967,0.009309967,0.07749178,0.09404046,0.09775466,99.0690033,92.250822,90.595954,90.224534,"FALSE","FALSE","category 1","category 1","South","Colinas","Guagaral","De Familiares","Unreliable","No","100","3",0.026475456,0.00883303640564774,0.0353084924056477,0,0,"FALSE","FALSE",1,1,5,3,0.6,45,27,"0.6",0
"41",1,"F23_2A",23,"yes",1,260,"T1",6,"Unreliable","Family","No",1,0,1,0,0,6,0,0,0,0,0,0,0,0,"ensayo","uran","uram","nambi","tequila","tequila","matambu","RCB 593",0.049753964,0.049753964,0.049753964,0.049753964,0.12616311,0.13357104,0.14520548,95.0246036,87.383689,86.642896,85.479452,"FALSE","FALSE","category 1","category 2","South","Colinas","Guagaral","De Familiares","Unreliable","Yes","NA","2",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"FALSE","FALSE",0,0,5,3,0.6,45,27,"0.6",0
"42",1,"F24_1A",24,"yes",1,264,"B",7,"Reliable","Producers' association - bought","Yes",1,0,1,0,0,6,0,0,0,0,1,1,1,1,"cabecar","cabecar","cabecar","cabecar","victoria","victoria","matambu","tayni",0.07361795,0.07361795,0.07361795,0.07361795,0.08594179,0.1189693,0.12205802,92.638205,91.405821,88.10307,87.794198,"TRUE","FALSE","category 1","category 1","South","Colinas","Guagaral","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","4",0.077070765,0.00190190515067399,0.078972670150674,0,0,"TRUE","TRUE",1,1,11,8,0.727272727,47,28,"0.595744681",0
"43",1,"F24_2A",24,"yes",1,264,"B",7,"Reliable","Producers' association - bought","Yes",1,0,1,0,0,6,0,0,0,0,0,0,0,0,"nambi","nambi","nambi","cabecar","victoria","victoria","tayni","matambu",0.076229505,0.076229505,0.076229505,0.076229505,0.08251096,0.11857924,0.11959496,92.3770495,91.748904,88.142076,88.040504,"FALSE","FALSE","category 1","category 1","South","Colinas","Guagaral","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","7",0.077070765,0.00190190515067399,0.078972670150674,0,0,"FALSE","FALSE",1,1,11,8,0.727272727,47,28,"0.595744681",0
"44",1,"F25_1A",25,"yes",1,277,"T1",6,"Reliable","Producers' association - bought","Yes",1,0,1,0,1,9,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","matambu",0.019639935,0.019639935,0.019639935,0.019639935,0.12650274,0.13835616,0.13964951,98.0360065,87.349726,86.164384,86.035049,"TRUE","FALSE","category 1","category 3","South","Colinas","Guagaral","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","3",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,1,0,0,41,25,"0.60975609799999997",0
